PRIMARY_TY,SPACING,HEIGHT,DIRECTION,LINE_KM,geometry
Airborne MAG/RAD Company Surveys,8250,455,E-W,23000,"POLYGON ((138.0012512390001 -25.998512309999967, 137.98455804000002 -25.998512308999977, 137.96795664 -25.998512309999967, 137.9512483200001 -25.998512309999967, 137.93455512000003 -25.998512309999967, 137.91795336000007 -25.998512308999977, 137.90124504000005 -25.998512309999967, 137.88455184000009 -25.998512309999967, 137.86795044000007 -25.998512309999967, 137.85124212000005 -25.998512309999967, 137.8345489190001 -25.998512309999967, 137.81796263900003 -25.998512309999967, 137.80126944000006 -25.998512309999967, 137.78456112000003 -25.99851419999993, 137.76795972000002 -25.99851419999993, 137.75126651900007 -25.998514198999942, 137.7345733200001 -25.99851419999993, 137.71797192100007 -25.99851419999993, 137.70126360000006 -25.99851419999993, 137.6845704010001 -25.998514198999942, 137.66796864100002 -25.998514198999942, 137.65126032000012 -25.998514198999942, 137.63456712000004 -25.998514198999942, 137.61796572000003 -25.998514198999942, 137.6012574010001 -25.998514198999942, 137.58456420000005 -25.998514198999942, 137.56796280000003 -25.99851419999993, 137.55126960000007 -25.998516088999963, 137.53456128000005 -25.998516088999963, 137.5179595200001 -25.998516088999963, 137.50126632100012 -25.998516088999963, 137.4845734810001 -25.998516088999963, 137.46797172000004 -25.998516088999963, 137.45126340000002 -25.998516088999963, 137.43457020000005 -25.998516089999953, 137.41796880100003 -25.998516088999963, 137.401260481 -25.998516089999953, 137.38456728100005 -25.998516088999963, 137.3679655200001 -25.998516088999963, 137.35125720000008 -25.998516089999953, 137.33456436000006 -25.998517978999928, 137.3179626000001 -25.998517978999928, 137.30126940000002 -25.998517979999974, 137.28456108000012 -25.998517979999974, 137.2679596800001 -25.998517979999974, 137.25126648000003 -25.998517979999974, 137.23457328000006 -25.998517979999974, 137.21797188000005 -25.998517978999928, 137.20126356100002 -25.998517978999928, 137.18457036000007 -25.998517978999928, 137.1679686000001 -25.998517979999974, 137.1512602800001 -25.998517979999974, 137.13456744000007 -25.998517979999974, 137.1179656810001 -25.998517979999974, 137.1012573600001 -25.99851986999994, 137.08456416 -25.99851986899995, 137.0679627600001 -25.99851986999994, 137.05126956000004 -25.99851986899995, 137.03456124000002 -25.99851986899995, 137.01795948000006 -25.99851986999994, 137.00126664100003 -25.99851986899995, 136.98457344000008 -25.99851986999994, 136.96797168000012 -25.99851986999994, 136.9512633600001 -25.99851986899995, 136.93457016000002 -25.99851986899995, 136.91796876 -25.99851986999994, 136.9012604410001 -25.99851986899995, 136.88456724000002 -25.99852175999996, 136.86796584 -25.99852175999996, 136.85125716000005 -25.99852175899997, 136.83456432000003 -25.99852175999996, 136.81796256000007 -25.99852175899997, 136.8012693610001 -25.99852175899997, 136.78456104000009 -25.99852175999996, 136.76795964000007 -25.99852175899997, 136.75126643900012 -25.99852175999996, 136.73457324000003 -25.99852175899997, 136.71797184000002 -25.99852175999996, 136.7012635200001 -25.99852175999996, 136.68457032000003 -25.99852175899997, 136.66796892000002 -25.99852373999994, 136.65126024000006 -25.99852373899995, 136.63456740000004 -25.99852373999994, 136.61796564100007 -25.99852373999994, 136.60125732000006 -25.99852373999994, 136.5845641200001 -25.99852373899995, 136.56796272000008 -25.99852373999994, 136.55126952000012 -25.99852373899995, 136.5345612000001 -25.99852373899995, 136.51795943900004 -25.99852373899995, 136.5012666 -25.99852373999994, 136.48457340100003 -25.99852373899995, 136.4679716400001 -25.99852373999994, 136.45126332000007 -25.99852373899995, 136.43457048000005 -25.99852562899997, 136.4179687200001 -25.99852562999996, 136.40126040100006 -25.99852562999996, 136.3845672000001 -25.99852562999996, 136.3679658000001 -25.99852562999996, 136.35125747900008 -25.99852562999996, 136.3345642800001 -25.99852562999996, 136.31797800000004 -25.99852562899997, 136.30128480000008 -25.99852562999996, 136.28457648100004 -25.99852562999996, 136.2679747200001 -25.99852562999996, 136.25128188000008 -25.99852562999996, 136.23458868000012 -25.99852562899997, 136.21798692100003 -25.998527519999982, 136.201278601 -25.998527518999936, 136.18458540100005 -25.998527518999936, 136.16798400000005 -25.998527519999982, 136.15127568000003 -25.998527519999982, 136.13458248000006 -25.998527518999936, 136.11798108100004 -25.998527518999936, 136.10127276100002 -25.998527519999982, 136.08457956000007 -25.998527519999982, 136.06797779900012 -25.998527518999936, 136.0512849600001 -25.998527519999982, 136.03457628 -25.998527519999982, 136.0179748810001 -25.998527519999982, 136.00128168000003 -25.998529409999946, 135.98458848100006 -25.998529408999957, 135.96798708000006 -25.998529409999946, 135.95127876000004 -25.998529409999946, 135.93458555900008 -25.998529408999957, 135.91798416000006 -25.998529409999946, 135.9012754800001 -25.998529408999957, 135.88458264000008 -25.998529409999946, 135.86798088000012 -25.998529408999957, 135.8512725600001 -25.998529408999957, 135.83457936000002 -25.998529408999957, 135.81797796 -25.998529408999957, 135.80128476000004 -25.998529408999957, 135.78457644000002 -25.998531299999968, 135.76797468000007 -25.998531299999968, 135.75128184000005 -25.99853129899998, 135.73458864000008 -25.998531299999968, 135.71798724000007 -25.99853129899998, 135.7012785610001 -25.998531299999968, 135.6845857200001 -25.99853129899998, 135.66798396000002 -25.998531299999968, 135.6512756400001 -25.99853129899998, 135.63458244000003 -25.99853129899998, 135.617981041 -25.998531299999968, 135.6012727200001 -25.998531299999968, 135.58457952000003 -25.99853129899998, 135.56797776000008 -25.998533279999947, 135.55128492000006 -25.998533279999947, 135.5345762400001 -25.998533278999957, 135.51797484100007 -25.998533278999957, 135.50128164000012 -25.998533279999947, 135.4845888010001 -25.998533278999957, 135.46798703900004 -25.998533278999957, 135.45127872000012 -25.998533279999947, 135.43458552000004 -25.998533278999957, 135.41798412000003 -25.998533278999957, 135.4012758010001 -25.998533279999947, 135.38458260000004 -25.998533278999957, 135.3679808400001 -25.998533279999947, 135.35127252000007 -25.99853516999997, 135.3345793200001 -25.99853516899998, 135.31797792100008 -25.99853516899998, 135.30128472100012 -25.99853516899998, 135.2845764010001 -25.99853516899998, 135.2679750000001 -25.99853516999997, 135.25128180000002 -25.99853516999997, 135.23458860000005 -25.99853516999997, 135.21798720100003 -25.99853516899998, 135.20127852100006 -25.99853516999997, 135.18458568100004 -25.99853516999997, 135.1679839200001 -25.99853516999997, 135.15127560000008 -25.99853516899998, 135.1345824000001 -25.998537059999933, 135.1179810000001 -25.998537059999933, 135.10127268100007 -25.998537058999943, 135.08457948000012 -25.998537059999933, 135.0679780800001 -25.998537059999933, 135.05128488000003 -25.998537059999933, 135.03457655900002 -25.998537059999933, 135.01797480100004 -25.998537058999943, 135.00128160100007 -25.998537059999933, 134.98458876000007 -25.998537058999943, 134.9679870000001 -25.998537059999933, 134.9512786790001 -25.998537058999943, 134.93458548 -25.998537059999933, 134.9179840800001 -25.998538949999954, 134.90127576100008 -25.998538949999954, 134.88458256100012 -25.998538949999954, 134.86798080000005 -25.998538949999954, 134.85127248000003 -25.998538948999965, 134.83457964000002 -25.998538949999954, 134.81797788000006 -25.998538949999954, 134.80128468100008 -25.998538948999965, 134.78457636000007 -25.998538948999965, 134.76797496000006 -25.998538949999954, 134.7512817600001 -25.998538949999954, 134.73458856000002 -25.998538948999965, 134.71800228000006 -25.998538949999954, 134.70129396000004 -25.99854083899993, 134.68460076000008 -25.99854083899993, 134.66799935900008 -25.998540839999976, 134.65129104000005 -25.99854083899993, 134.63459784000008 -25.99854083899993, 134.61799608100011 -25.99854083899993, 134.6012877600001 -25.99854083899993, 134.58459456000003 -25.998540839999976, 134.56799315900003 -25.998540839999976, 134.55129996000005 -25.998540839999976, 134.53459163900004 -25.99854083899993, 134.51799024000002 -25.99854083899993, 134.50129704000005 -25.998540839999976, 134.4846038400001 -25.998542819999955, 134.46800244000008 -25.998542819999955, 134.45129411900007 -25.998542819999955, 134.4346009200001 -25.998542819999955, 134.41799916000002 -25.998542819999955, 134.40129084000012 -25.998542819999955, 134.38459764000004 -25.998542818999965, 134.36799624000002 -25.998542819999955, 134.35128792000012 -25.998542819999955, 134.33459472000004 -25.998542819999955, 134.31799332000003 -25.998542819999955, 134.30130012000006 -25.998542818999965, 134.28459180000004 -25.998542819999955, 134.2679900390001 -25.998544709999976, 134.25129684 -25.998544709999976, 134.23460399900011 -25.99854470899993, 134.21800224100002 -25.998544709999976, 134.20129392 -25.998544709999976, 134.18460072000005 -25.998544709999976, 134.16799932000004 -25.998544709999976, 134.15129100000001 -25.998544709999976, 134.13459780000005 -25.99854470899993, 134.11799604100008 -25.998544709999976, 134.10128772000007 -25.998544709999976, 134.08459488000005 -25.998544709999976, 134.0679931200001 -25.99854470899993, 134.05129992000002 -25.99854659999994, 134.0345916000001 -25.99854659999994, 134.0179902000001 -25.99854659899995, 134.00129700000002 -25.99854659899995, 134.00131212000008 -26.998550458999944, 134.00131212100007 -27.123550378999937, 134.41799916000002 -26.998546589999933, 134.418014641 -27.24854660999995, 134.41802976000008 -28.99855421999996, 134.40962232100003 -28.99855421999996, 134.40132144000006 -28.99855421999996, 134.39302056000008 -28.99855421899997, 134.3846282400001 -28.99855421999996, 134.37632736000012 -28.99855421899997, 134.3680268390001 -28.99855421899997, 134.3596345200001 -28.99855421999996, 134.35133364 -28.99855421899997, 134.34303276000003 -28.99855421999996, 134.3346253200001 -28.99855421899997, 134.32632444 -28.99855421999996, 134.31802356000003 -28.99855421999996, 134.30963124000004 -28.99855421999996, 134.30133072 -28.99855421999996, 134.29302984000003 -28.998556108999935, 134.29302984000003 -29.33185580999998, 134.30133072 -29.33185580999998, 134.31802356100002 -29.33185580999998, 134.3346253200001 -29.33185581099997, 134.35131851900007 -29.33185580999998, 134.36802684000008 -29.33185580999998, 134.3846282400001 -29.33185580999998, 134.40132144100005 -29.33185580999998, 134.41802976000008 -29.33185580999998, 134.41804488000002 -29.66525459999997, 134.4346466390001 -29.66525459999997, 134.45133984000006 -29.66525459999997, 134.4680481590001 -29.66525459999997, 134.4846495600001 -29.66525459999997, 134.5013276410001 -29.66525459999997, 134.51802048000002 -29.66525460099996, 134.5346222400001 -29.66525459999997, 134.5513305600001 -29.66525459999997, 134.56802376000007 -29.66525459999997, 134.5846251600001 -29.66525459999997, 134.60131836100004 -29.66525459999997, 134.61802668000007 -29.665252709999947, 134.63462843900004 -29.665252710999937, 134.65132128000005 -29.665252709999947, 134.66802996 -29.665252709999947, 134.68463136000003 -29.665252709999947, 134.7013245600001 -29.665252709999947, 134.7180328810001 -29.665252710999937, 134.73463427900003 -29.665252710999937, 134.7513274800001 -29.665252709999947, 134.76802068000006 -29.665252709999947, 134.78462208000008 -29.665252709999947, 134.8013304000001 -29.665250820999972, 134.81802360100005 -29.665250819999983, 134.83462536000002 -29.665250819999983, 134.85131820000004 -29.665250820999972, 134.86802688000012 -29.665250819999983, 134.88462828000002 -29.665250819999983, 134.9013214800001 -29.665250819999983, 134.9180298000001 -29.665250819999983, 134.9346312 -29.665250819999983, 134.9513244000001 -29.665250819999983, 134.9680327200001 -29.665250820999972, 134.98463448000007 -29.665250819999983, 135.00132768000003 -29.665248839999947, 135.01802052000005 -29.665248839999947, 135.03462228 -29.665248839999947, 135.05133059900004 -29.665248839999947, 135.0680238000001 -29.665248839999947, 135.0846252010001 -29.665248840999936, 135.10131840000008 -29.665248839999947, 135.1180267200001 -29.665248840999936, 135.13462812000012 -29.665248839999947, 135.15132132000008 -29.665248839999947, 135.1680296400001 -29.665248839999947, 135.18463140000006 -29.665248839999947, 135.201324601 -29.665246949999982, 135.21803292000004 -29.665246949999982, 135.23463432000005 -29.665246950999972, 135.25132752000002 -29.665246949999982, 135.2680207200001 -29.665246949999982, 135.2846221200001 -29.665246949999982, 135.30133044000002 -29.665246950999972, 135.3180236400001 -29.665246949999982, 135.33462539900006 -29.665246949999982, 135.35131824000007 -29.665246949999982, 135.3680265600001 -29.665246949999982, 135.38462832000005 -29.66524506099995, 135.4013215210001 -29.66524505999996, 135.41802984000003 -29.66524506099995, 135.43463124000004 -29.66524505999996, 135.45132444 -29.66524505999996, 135.46803275900004 -29.66524506099995, 135.4846345200001 -29.66524505999996, 135.50132736000012 -29.66524505999996, 135.51802056000008 -29.66524505999996, 135.53462232000004 -29.66524505999996, 135.55133064000006 -29.66524505999996, 135.56802383900003 -29.66524505999996, 135.58462524000004 -29.66524316999994, 135.6013184400001 -29.66524316999994, 135.61802676000002 -29.66524317099993, 135.63462815900004 -29.66524316999994, 135.6513213600001 -29.66524316999994, 135.66802968000002 -29.66524316999994, 135.6846314400001 -29.66524316999994, 135.70132464100004 -29.66524317099993, 135.71803296100006 -29.66524316999994, 135.7346343600001 -29.66524316999994, 135.75132755900006 -29.66524316999994, 135.76802076 -29.66524317099993, 135.78462216100002 -29.665241279999975, 135.80133048000005 -29.665241280999965, 135.8180236810001 -29.665241279999975, 135.83462508000002 -29.665241279999975, 135.8513182800001 -29.665241279999975, 135.8680266 -29.665241279999975, 135.88462836000008 -29.665241279999975, 135.90132156000004 -29.665241280999965, 135.91802988100005 -29.665241279999975, 135.93463128000008 -29.665241279999975, 135.95132448000004 -29.665241279999975, 135.96803279900007 -29.66523929999994, 135.98463456000002 -29.66523929999994, 136.00132740000004 -29.66523929999994, 136.0180206010001 -29.66523929999994, 136.03460688000007 -29.66523930099993, 136.0513152000001 -29.66523929999994, 136.06800840000005 -29.66523930099993, 136.08461016 -29.66523929999994, 136.10130300100002 -29.66523929999994, 136.11801132000005 -29.66523929999994, 136.13461308 -29.66523929999994, 136.15130628000009 -29.66523929999994, 136.1680146000001 -29.665237409999975, 136.1846160010001 -29.665237409999975, 136.20130920000008 -29.665237409999975, 136.2180175200001 -29.665237409999975, 136.23461928000006 -29.665237409999975, 136.25131212000008 -29.665237410999964, 136.26800532000004 -29.665237409999975, 136.28460708000011 -29.665237410999964, 136.30131540000002 -29.665237409999975, 136.3180086010001 -29.665237410999964, 136.3346100000001 -29.665237409999975, 136.35130320000007 -29.665237410999964, 136.3680115200001 -29.665235519999953, 136.3846129200001 -29.665235519999953, 136.40130612000007 -29.665235519999953, 136.4180144400001 -29.665235519999953, 136.43461620000005 -29.665235520999943, 136.45130904000007 -29.665235519999953, 136.46801772000003 -29.665235519999953, 136.48461912000005 -29.665235519999953, 136.50131232 -29.665235519999953, 136.50131232 -29.498535179999976, 136.5013123210001 -28.99853324999998, 136.50131232 -28.91523167899993, 136.5180055200001 -28.915231679999977, 136.5346069190001 -28.915231679999977, 136.55131524 -28.915231679999977, 136.56800844000009 -28.915231679999977, 136.5846098400001 -28.91523167899993, 136.60128792000012 -28.915231679999977, 136.61799624000002 -28.915231679999977, 136.63459764000004 -28.915231679999977, 136.651290839 -28.915229788999966, 136.66799916000002 -28.915229789999955, 136.6846009200001 -28.915229789999955, 136.70129412000006 -28.915229788999966, 136.71800244000008 -28.915229788999966, 136.7346038390001 -28.915229788999966, 136.75129704000005 -28.915229789999955, 136.76799024000002 -28.915229789999955, 136.78459164000003 -28.915229788999966, 136.80129996000005 -28.915229789999955, 136.81799316100012 -28.915229789999955, 136.83459456000003 -28.915229789999955, 136.8512877600001 -28.915227899999934, 136.86799608 -28.915227899999934, 136.88459784000008 -28.915227899999934, 136.90129104000005 -28.915227899999934, 136.91799936100006 -28.915227899999934, 136.93460076000008 -28.915227899999934, 136.95129396000004 -28.915227899999934, 136.96800228000006 -28.915227899999934, 136.984604041 -28.915227898999945, 137.00129688000004 -28.915227899999934, 137.01799008000012 -28.915227898999945, 137.03459184000008 -28.915227899999934, 137.0513001600001 -28.91522600999997, 137.06799300000011 -28.91522600999997, 137.08459476000007 -28.91522600999997, 137.10128796100003 -28.91522600899998, 137.11799628100005 -28.91522600999997, 137.13459768000007 -28.91522600899998, 137.15129088000003 -28.91522600999997, 137.16799919900006 -28.91522600999997, 137.18460096 -28.91522600999997, 137.20129380000003 -28.91522600999997, 137.2180024800001 -28.91522600899998, 137.23460388 -28.91522600999997, 137.25129708000009 -28.915224119999948, 137.26799028000005 -28.915224119999948, 137.28459168100005 -28.915224119999948, 137.30130000100007 -28.91522411899996, 137.31799320100004 -28.915224119999948, 137.33459459900007 -28.915224119999948, 137.35128780000002 -28.915224119999948, 137.36799612000004 -28.915224119999948, 137.38459788000011 -28.91522411899996, 137.40129072000002 -28.915224119999948, 137.4179994000001 -28.915224119999948, 137.4346008000001 -28.915224119999948, 137.45129400000008 -28.915224119999948, 137.4680023200001 -28.91522213899998, 137.4846037210001 -28.91522213999997, 137.50129692000007 -28.91522213999997, 137.51799012000004 -28.91522213999997, 137.53459152000005 -28.91522213999997, 137.55130020000001 -28.91522213899998, 137.56799304000003 -28.91522213999997, 137.5845948000001 -28.91522213999997, 137.60128800000007 -28.91522213899998, 137.61799632100008 -28.91522213999997, 137.6345977200001 -28.91522213999997, 137.65129092000006 -28.91522213999997, 137.66799924000009 -28.915220249999948, 137.68460100000004 -28.915220248999958, 137.70129384000006 -28.915220249999948, 137.71800216000008 -28.915220249999948, 137.73460392000004 -28.915220248999958, 137.75129712000012 -28.915220249999948, 137.76798996000002 -28.915220249999948, 137.7845917200001 -28.915220249999948, 137.8013000410001 -28.915220249999948, 137.81799324100007 -28.915220248999958, 137.8345946400001 -28.915220249999948, 137.85128784000005 -28.915220249999948, 137.86799615900009 -28.915218358999937, 137.88459792000003 -28.915218359999983, 137.90129076000005 -28.915218359999983, 137.91799944000002 -28.915218359999983, 137.93460084000003 -28.915218359999983, 137.9512940400001 -28.915218359999983, 137.96800236 -28.915218359999983, 137.98460376000003 -28.915218359999983, 138.0012969610001 -28.915218359999983, 138.00128184000005 -28.74851990999997, 138.00128184000005 -28.498517999999933, 138.0012512390001 -25.998512309999967))"
